provinceName,currentConfirmedCount,confirmedCount,suspectedCount,curedCount,deadCount,date
江苏省,0,168,0,2,0,2020-01-31
贵州省,0,15,0,1,0,2020-01-31
四川省,0,177,0,1,1,2020-01-31
安徽省,0,237,0,3,0,2020-01-31
广西壮族自治区,0,87,0,2,0,2020-01-31
河北省,0,82,0,0,1,2020-01-31
辽宁省,0,45,0,1,0,2020-01-31
海南省,0,49,0,1,1,2020-01-31
甘肃省,0,29,0,0,0,2020-01-31
山西省,0,39,0,1,0,2020-01-31
上海市,0,128,0,5,1,2020-01-31
湖北省,0,5806,0,116,204,2020-01-31
湖北省,0,5806,0,86,204,2020-01-31
北京市,0,114,0,4,1,2020-01-31
云南省,0,76,0,0,0,2020-01-31
天津市,0,31,0,0,0,2020-01-30
黑龙江省,0,44,0,0,2,2020-01-30
湖北省,0,4903,0,90,162,2020-01-30
广东省,0,354,0,10,0,2020-01-30
青海省,0,8,0,0,0,2020-01-30
天津市,0,30,0,0,0,2020-01-30
广东省,0,354,0,8,0,2020-01-30
广东省,0,354,0,7,0,2020-01-30
重庆市,0,182,0,1,0,2020-01-30
山东省,0,158,0,1,0,2020-01-30
上海市,0,112,0,5,1,2020-01-30
广东省,0,311,0,7,0,2020-01-30
海南省,0,46,0,1,1,2020-01-30
天津市,0,29,0,0,0,2020-01-30
湖南省,0,277,0,2,0,2020-01-30
辽宁省,0,41,0,1,0,2020-01-30
宁夏回族自治区,0,17,0,0,0,2020-01-30
河南省,0,278,0,2,2,2020-01-30
北京市,0,114,0,4,1,2020-01-30
江西省,0,162,0,5,0,2020-01-30
内蒙古自治区,0,18,0,0,0,2020-01-30
陕西省,0,63,0,0,0,2020-01-30
天津市,0,28,0,0,0,2020-01-30
福建省,0,101,0,0,0,2020-01-30
云南省,0,70,0,0,0,2020-01-30
江西省,0,162,0,4,0,2020-01-30
吉林省,0,14,0,1,0,2020-01-30
湖南省,0,277,0,0,0,2020-01-30
广东省,0,311,0,6,0,2020-01-30
黑龙江省,0,43,0,0,1,2020-01-30
吉林省,0,14,0,0,0,2020-01-30
甘肃省,0,26,0,0,0,2020-01-30
浙江省,0,428,0,4,0,2020-01-30
新疆维吾尔自治区,0,14,0,0,0,2020-01-30
河南省,0,278,0,2,1,2020-01-30
河南省,0,278,0,0,1,2020-01-30
贵州省,0,12,0,1,0,2020-01-30
安徽省,0,200,0,2,0,2020-01-30
山东省,0,145,0,1,0,2020-01-30
江苏省,0,129,0,1,0,2020-01-30
上海市,0,101,0,5,1,2020-01-30
四川省,0,142,0,1,1,2020-01-30
广西壮族自治区,0,78,0,2,0,2020-01-30
河北省,0,65,0,0,1,2020-01-30
上海市,0,101,0,11,1,2020-01-30
湖北省,0,4586,0,90,162,2020-01-30
重庆市,0,165,0,1,0,2020-01-30
江西省,0,162,0,3,0,2020-01-30
山西省,0,35,0,1,0,2020-01-30
湖北省,0,3554,0,88,125,2020-01-30
北京市,0,111,0,4,1,2020-01-29
四川省,0,108,0,1,1,2020-01-29
四川省,0,108,0,1,0,2020-01-29
辽宁省,0,39,0,1,0,2020-01-29
新疆维吾尔自治区,0,13,0,0,0,2020-01-29
天津市,0,27,0,0,0,2020-01-29
陕西省,0,56,0,0,0,2020-01-29
山西省,0,27,0,1,0,2020-01-29
湖北省,0,3554,0,87,125,2020-01-29
辽宁省,0,39,0,0,0,2020-01-29
广东省,0,277,0,5,0,2020-01-29
云南省,0,55,0,0,0,2020-01-29
广东省,0,272,0,5,0,2020-01-29
湖北省,0,3554,0,84,125,2020-01-29
福建省,0,84,0,0,0,2020-01-29
上海市,0,96,0,5,1,2020-01-29
山东省,0,130,0,1,0,2020-01-29
辽宁省,0,38,0,0,0,2020-01-29
黑龙江省,0,38,0,0,1,2020-01-29
黑龙江省,0,37,0,0,1,2020-01-29
山东省,0,121,0,1,0,2020-01-29
上海市,0,80,0,5,1,2020-01-29
安徽省,0,152,0,2,0,2020-01-29
安徽省,0,155,0,2,0,2020-01-29
北京市,0,102,0,4,1,2020-01-29
辽宁省,0,37,0,0,0,2020-01-29
云南省,0,51,0,0,0,2020-01-29
贵州省,0,9,0,1,0,2020-01-29
安徽省,0,155,0,0,0,2020-01-29
重庆市,0,147,0,1,0,2020-01-29
内蒙古自治区,0,16,0,0,0,2020-01-29
宁夏回族自治区,0,12,0,0,0,2020-01-29
天津市,0,25,0,0,0,2020-01-29
海南省,0,43,0,0,1,2020-01-29
福建省,0,82,0,0,0,2020-01-29
海南省,0,43,0,0,0,2020-01-29
重庆市,0,147,0,0,0,2020-01-29
广东省,0,241,0,5,0,2020-01-29
吉林省,0,9,0,0,0,2020-01-29
江苏省,0,99,0,1,0,2020-01-29
甘肃省,0,24,0,0,0,2020-01-29
湖南省,0,221,0,0,0,2020-01-29
河北省,0,48,0,0,1,2020-01-29
浙江省,0,296,0,3,0,2020-01-29
四川省,0,108,0,0,0,2020-01-29
北京市,0,91,0,4,1,2020-01-29
湖北省,0,3554,0,80,125,2020-01-29
河南省,0,206,0,1,2,2020-01-29
上海市,0,80,0,4,1,2020-01-29
安徽省,0,152,0,0,0,2020-01-29
山东省,0,121,0,0,0,2020-01-29
广西壮族自治区,0,58,0,2,0,2020-01-29
辽宁省,0,36,0,0,0,2020-01-29
湖北省,0,3554,0,50,125,2020-01-29
江西省,0,109,0,3,0,2020-01-29
山西省,0,27,0,0,0,2020-01-29
黑龙江省,0,33,0,0,1,2020-01-29
黑龙江省,0,30,0,0,1,2020-01-29
北京市,0,91,0,4,1,2020-01-28
福建省,0,80,0,0,0,2020-01-28
辽宁省,0,34,0,0,0,2020-01-28
浙江省,0,173,0,3,0,2020-01-28
广东省,0,207,0,4,0,2020-01-28
广西壮族自治区,0,51,0,2,0,2020-01-28
广西壮族自治区,0,51,0,1,0,2020-01-28
湖北省,0,2714,0,52,100,2020-01-28
内蒙古自治区,0,15,0,0,0,2020-01-28
北京市,0,91,0,2,1,2020-01-28
山东省,0,95,0,0,0,2020-01-28
湖北省,0,2714,0,50,100,2020-01-28
湖南省,0,143,0,0,0,2020-01-28
北京市,0,80,0,2,1,2020-01-28
福建省,0,73,0,0,0,2020-01-28
江西省,0,72,0,3,0,2020-01-28
上海市,0,66,0,4,1,2020-01-28
陕西省,0,46,0,0,0,2020-01-28
云南省,0,44,0,0,0,2020-01-28
海南省,0,40,0,0,1,2020-01-28
辽宁省,0,30,0,0,0,2020-01-28
天津市,0,24,0,0,0,2020-01-28
甘肃省,0,19,0,0,0,2020-01-28
吉林省,0,8,0,0,0,2020-01-28
山东省,0,87,0,0,0,2020-01-28
海南省,0,40,0,0,0,2020-01-28
内蒙古自治区,0,13,0,0,0,2020-01-28
广东省,0,188,0,4,0,2020-01-28
河北省,0,33,0,0,1,2020-01-28
宁夏回族自治区,0,11,0,0,0,2020-01-28
新疆维吾尔自治区,0,10,0,0,0,2020-01-28
浙江省,0,173,0,1,0,2020-01-28
重庆市,0,132,0,0,0,2020-01-28
山西省,0,20,0,0,0,2020-01-28
山东省,0,87,0,0,1,2020-01-28
四川省,0,90,0,0,0,2020-01-28
黑龙江省,0,30,0,0,1,2020-01-28
湖北省,0,2714,0,47,100,2020-01-28
安徽省,0,106,0,0,0,2020-01-28
江苏省,0,70,0,1,0,2020-01-28
贵州省,0,9,0,0,0,2020-01-28
河南省,0,168,0,0,1,2020-01-28
上海市,0,66,0,3,1,2020-01-28
广西壮族自治区,0,51,0,0,0,2020-01-28
上海市,0,66,0,0,0,2020-01-28
江西省,0,72,0,2,0,2020-01-28
江西省,0,72,0,1,0,2020-01-28
广东省,0,151,0,4,0,2020-01-28
江西省,0,72,0,0,0,2020-01-28
天津市,0,23,0,0,0,2020-01-28
北京市,0,80,0,2,1,2020-01-27
福建省,0,59,0,0,0,2020-01-27
青海省,0,6,0,0,0,2020-01-27
广东省,0,151,0,3,0,2020-01-27
天津市,0,22,0,0,0,2020-01-27
广东省,0,151,0,2,0,2020-01-27
云南省,0,26,0,0,0,2020-01-27
海南省,0,33,0,0,1,2020-01-27
辽宁省,0,27,0,0,0,2020-01-27
山东省,0,75,0,1,0,2020-01-27
湖北省,0,1423,0,47,76,2020-01-27
北京市,0,72,0,2,0,2020-01-27
上海市,0,53,0,3,1,2020-01-27
北京市,0,68,0,2,0,2020-01-27
湖北省,0,1423,0,45,76,2020-01-27
天津市,0,18,0,0,0,2020-01-27
山东省,0,75,0,0,0,2020-01-27
福建省,0,56,0,0,0,2020-01-27
辽宁省,0,24,0,0,0,2020-01-27
宁夏回族自治区,0,7,0,0,0,2020-01-27
海南省,0,31,0,0,1,2020-01-27
天津市,0,17,0,0,0,2020-01-27
江西省,0,48,0,1,0,2020-01-27
陕西省,0,35,0,0,0,2020-01-27
陕西省,0,22,0,0,0,2020-01-27
辽宁省,0,23,0,0,0,2020-01-27
上海市,0,53,0,1,1,2020-01-27
内蒙古自治区,0,11,0,0,0,2020-01-27
四川省,0,69,0,0,0,2020-01-27
新疆维吾尔自治区,0,5,0,0,0,2020-01-27
河北省,0,18,0,0,1,2020-01-27
云南省,0,19,0,0,0,2020-01-27
青海省,0,4,0,0,0,2020-01-27
广东省,0,146,0,2,0,2020-01-27
重庆市,0,110,0,0,0,2020-01-27
甘肃省,0,14,0,0,0,2020-01-27
吉林省,0,6,0,0,0,2020-01-27
江苏省,0,47,0,1,0,2020-01-27
黑龙江省,0,21,0,0,1,2020-01-27
浙江省,0,128,0,1,0,2020-01-27
贵州省,0,7,0,0,0,2020-01-27
江苏省,0,33,0,1,0,2020-01-27
湖南省,0,100,0,0,0,2020-01-27
安徽省,0,70,0,0,0,2020-01-27
山东省,0,63,0,0,0,2020-01-27
河南省,0,128,0,0,1,2020-01-27
广西壮族自治区,0,46,0,0,0,2020-01-27
湖北省,0,1423,0,44,76,2020-01-27
山西省,0,13,0,0,0,2020-01-27
江西省,0,48,0,0,0,2020-01-27
辽宁省,0,22,0,0,0,2020-01-27
黑龙江省,0,16,0,0,1,2020-01-27
黑龙江省,0,15,0,0,1,2020-01-27
北京市,0,68,0,2,0,2020-01-26
北京市,0,63,0,2,0,2020-01-26
云南省,0,16,0,0,0,2020-01-26
天津市,0,14,0,0,0,2020-01-26
福建省,0,35,0,0,0,2020-01-26
广东省,0,111,0,2,0,2020-01-26
广西壮族自治区,0,36,0,0,0,2020-01-26
辽宁省,0,21,0,0,0,2020-01-26
江苏省,0,33,0,1,0,2020-01-26
福建省,0,29,0,0,0,2020-01-26
山东省,0,46,0,0,0,2020-01-26
湖北省,0,1058,0,42,52,2020-01-26
湖北省,0,1052,0,42,52,2020-01-26
北京市,0,54,0,2,0,2020-01-26
陕西省,0,22,0,0,0,2020-01-26
四川省,0,44,0,0,0,2020-01-26
海南省,0,22,0,0,0,2020-01-26
四川省,0,28,0,0,0,2020-01-26
宁夏回族自治区,0,4,0,0,0,2020-01-26
宁夏回族自治区,0,3,1,0,0,2020-01-26
广东省,0,98,0,2,0,2020-01-26
河南省,0,83,0,0,1,2020-01-26
浙江省,0,104,0,1,0,2020-01-26
重庆市,0,75,0,0,0,2020-01-26
湖南省,0,69,0,0,0,2020-01-26
安徽省,0,60,0,0,0,2020-01-26
江苏省,0,31,0,1,0,2020-01-26
辽宁省,0,19,0,0,0,2020-01-26
黑龙江省,0,15,0,0,1,2020-01-26
河北省,0,13,0,0,1,2020-01-26
甘肃省,0,7,0,0,0,2020-01-26
贵州省,0,5,0,0,0,2020-01-26
新疆维吾尔自治区,0,4,0,0,0,2020-01-26
湖北省,0,1053,0,42,52,2020-01-26
浙江省,0,62,0,1,0,2020-01-26
重庆市,0,57,0,0,0,2020-01-26
北京市,0,51,0,2,0,2020-01-26
山东省,0,39,0,0,0,2020-01-26
四川省,0,28,0,1,0,2020-01-26
江苏省,0,18,0,1,0,2020-01-26
广东省,0,51,0,2,0,2020-01-26
重庆市,0,48,0,0,0,2020-01-26
湖南省,0,43,0,0,0,2020-01-26
北京市,0,42,0,2,0,2020-01-26
江西省,0,36,0,0,0,2020-01-26
浙江省,0,35,0,1,0,2020-01-26
广西壮族自治区,0,33,0,0,0,2020-01-26
河南省,0,32,0,0,0,2020-01-26
安徽省,0,30,0,0,0,2020-01-26
辽宁省,0,18,0,0,0,2020-01-26
福建省,0,18,0,0,0,2020-01-26
云南省,0,11,0,0,0,2020-01-26
山西省,0,9,0,0,0,2020-01-26
内蒙古自治区,0,7,0,0,0,2020-01-26
甘肃省,0,4,0,0,0,2020-01-26
澳门,0,2,0,0,0,2020-01-26
辽宁省,0,17,0,0,0,2020-01-26
湖北省,0,761,0,32,40,2020-01-26
湖北省,0,730,0,32,39,2020-01-25
陕西省,0,15,0,0,0,2020-01-25
内蒙古自治区,0,7,0,0,0,2020-01-25
内蒙古自治区,0,2,0,0,0,2020-01-25
北京市,0,41,0,2,0,2020-01-25
海南省,0,19,0,0,0,2020-01-25
海南省,0,17,0,0,0,2020-01-25
辽宁省,0,16,0,0,0,2020-01-25
云南省,0,11,0,0,0,2020-01-25
北京市,0,41,0,3,0,2020-01-25
北京市,0,36,0,3,0,2020-01-25
北京市,0,36,0,2,0,2020-01-25
甘肃省,0,4,0,0,0,2020-01-25
青海省,0,1,0,0,0,2020-01-25
福建省,0,18,20,0,0,2020-01-25
山东省,0,27,0,0,0,2020-01-25
山东省,0,21,0,0,0,2020-01-25
四川省,0,28,0,0,0,2020-01-25
辽宁省,0,15,0,0,0,2020-01-25
宁夏回族自治区,0,3,0,0,0,2020-01-25
重庆市,0,57,0,0,0,2020-01-25
新疆维吾尔自治区,0,3,0,0,0,2020-01-25
江苏省,0,18,0,1,0,2020-01-25
贵州省,0,4,0,0,0,2020-01-25
吉林省,0,4,0,0,0,2020-01-25
黑龙江省,0,9,0,0,1,2020-01-25
河北省,0,8,0,0,1,2020-01-25
浙江省,0,62,0,1,0,2020-01-25
河南省,0,32,0,0,0,2020-01-25
湖南省,0,43,0,0,0,2020-01-25
安徽省,0,39,0,0,0,2020-01-25
广东省,0,78,0,2,0,2020-01-25
山东省,0,21,0,1,0,2020-01-25
山西省,0,6,0,0,0,2020-01-25
辽宁省,0,12,0,0,0,2020-01-25
湖北省,0,729,0,32,39,2020-01-25
广东省,0,53,0,2,0,2020-01-25
江西省,0,18,0,0,0,2020-01-25
广西壮族自治区,0,23,0,0,0,2020-01-25
云南省,0,5,0,0,0,2020-01-24
云南省,0,2,0,0,0,2020-01-24
广东省,0,53,0,2,0,2020-01-24
浙江省,0,43,0,1,0,2020-01-24
北京市,0,36,0,1,0,2020-01-24
重庆市,0,27,0,0,0,2020-01-24
湖南省,0,24,0,0,0,2020-01-24
四川省,0,15,0,0,0,2020-01-24
山东省,0,15,0,0,0,2020-01-24
安徽省,0,15,0,0,0,2020-01-24
广西壮族自治区,0,13,0,0,0,2020-01-24
河南省,0,9,0,0,0,2020-01-24
江苏省,0,9,0,0,0,2020-01-24
海南省,0,8,0,0,0,2020-01-24
江西省,0,7,0,0,0,2020-01-24
陕西省,0,5,0,0,0,2020-01-24
辽宁省,0,4,0,0,0,2020-01-24
北京市,0,34,0,1,0,2020-01-24
陕西省,0,3,0,0,0,2020-01-24
北京市,0,29,0,1,0,2020-01-24
福建省,0,10,2,0,0,2020-01-24
湖北省,0,549,0,31,24,2020-01-24
河北省,0,2,0,0,1,2020-01-24
黑龙江省,0,4,0,0,1,2020-01-24
福建省,0,10,0,0,0,2020-01-24
北京市,0,26,0,1,0,2020-01-24
宁夏回族自治区,0,2,0,0,0,2020-01-24
内蒙古自治区,0,2,0,0,0,2020-01-24
宁夏回族自治区,0,1,0,0,0,2020-01-24
福建省,0,9,0,0,0,2020-01-24
湖北省,0,549,0,28,24,2020-01-24
湖北省,0,549,0,28,0,2020-01-24
湖北省,0,549,0,0,0,2020-01-24
内蒙古自治区,0,1,0,0,0,2020-01-24
吉林省,0,3,0,0,0,2020-01-24
吉林省,0,2,0,0,0,2020-01-24
黑龙江省,0,4,0,0,0,2020-01-24
山东省,0,9,0,0,0,2020-01-24
浙江省,0,27,0,1,0,2020-01-24
广东省,0,32,0,2,0,2020-01-24
北京市,0,26,0,0,0,2020-01-24
广东省,0,32,0,0,0,2020-01-24
浙江省,0,27,0,0,0,2020-01-24
北京市,0,22,0,0,0,2020-01-24
湖南省,0,9,0,0,0,2020-01-24
安徽省,0,9,0,0,0,2020-01-24
重庆市,0,9,0,0,0,2020-01-24
四川省,0,8,0,0,0,2020-01-24
山东省,0,6,0,0,0,2020-01-24
广西壮族自治区,0,5,0,0,0,2020-01-24
福建省,0,5,0,0,0,2020-01-24
江苏省,0,5,0,0,0,2020-01-24
河南省,0,5,0,0,0,2020-01-24
海南省,0,5,0,0,0,2020-01-24
贵州省,0,3,0,0,0,2020-01-24
辽宁省,0,3,0,0,0,2020-01-24
黑龙江省,0,2,0,0,0,2020-01-24
甘肃省,0,2,0,0,0,2020-01-24
山西省,0,1,0,0,0,2020-01-24
吉林省,0,1,0,0,0,2020-01-24
河北省,0,1,0,0,1,2020-01-24
